Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-425.1549	-435.4426	10.28769	0.3107712	0.1820337	2.380529
6	-426.6134	-436.2664	9.65298	0.3612579	0.4351889	2.373488
12	-420.5582	-432.1081	11.54982	0.898902	0.2197163	0.9283334
18	-426.8819	-439.01	12.12804	0.6861944	0.09326524	1.005974
24	-424.9671	-436.0664	11.09937	1.062204	0.3031962	1.005174
30	-420.9697	-432.4391	11.46942	1.158966	0.2271562	0.6494818
36	-421.5038	-432.6743	11.17048	0.6417328	0.4980582	0.9751825
42	-418.6759	-430.1623	11.48638	1.082076	0.2353959	0.7189991
48	-422.2489	-433.6963	11.44746	1.082076	0.2596379	0.6749827
54	-424.2522	-434.9688	10.71656	1.492885	0.3866875	0.7371234
60	-425.576	-435.8967	10.32066	1.84474	0.3795644	0.2771916
66	-422.2938	-432.752	10.45819	1.84474	0.2090842	0.1711996
72	-428.1501	-438.4918	10.34173	1.945657	0.3074927	0.2587077
78	-426.3307	-437.2225	10.89181	1.748262	0.2045576	0.3164827
84	-429.3353	-440.2909	10.95559	1.241393	0.4307519	0.5911082
90	-419.0549	-430.6093	11.5544	1.13486	0.1970384	0.7000013
96	-427.0086	-438.4627	11.45407	1.13486	0.2319953	0.7000013
102	-428.1994	-439.8191	11.61973	0.7336535	0.191459	1.10441
108	-426.964	-437.3888	10.42481	0.9404135	0.3266681	1.613446
114	-419.913	-430.3683	10.45531	0.3607944	0.5146382	1.752831
120	-424.3767	-435.9947	11.61801	0.7947153	0.2005637	1.0224
126	-422.7929	-433.9011	11.10815	0.7703564	0.4328307	1.0224
132	-421.9835	-433.2108	11.22734	0.8799633	0.3852652	0.8757718
138	-424.2574	-435.0273	10.76994	1.18848	0.2979627	1.202433
144	-424.2466	-435.2224	10.97574	0.5990413	0.3480335	1.422689
150	-424.8865	-436.0096	11.12307	0.9722117	0.3480335	0.9719285
156	-429.722	-440.838	11.11599	1.478916	0.2461034	0.6057871
162	-435.4177	-443.3968	7.979081	0.1168845	0.2350877	3.786303
168	-424.6628	-435.5381	10.87521	1.105672	0.1435906	1.534258
174	-423.5747	-435.1578	11.58308	0.8901357	0.269585	0.7292857
180	-424.1942	-435.6576	11.46341	1.186479	0.224695	0.6143312
186	-424.5369	-435.8627	11.32583	0.7431837	0.2244065	1.267182
192	-428.2191	-439.2904	11.07131	0.3741609	0.4453733	1.376139
198	-431.1048	-441.4341	10.32922	0.2246579	0.591014	1.852772
204	-422.4151	-433.2571	10.84192	1.058536	0.2538762	1.339681
210	-426.1311	-437.2683	11.13723	0.4925603	0.2070634	1.640767
216	-424.2108	-435.0668	10.85603	0.8013832	0.3442499	1.364514
222	-424.5279	-435.3674	10.83949	0.7937341	0.1592429	1.7452
228	-423.5527	-434.4582	10.90556	0.6748794	0.3046923	1.491228
234	-417.7419	-429.2237	11.48187	0.2067777	0.2570392	1.497031
240	-419.1926	-430.7072	11.51455	0.299521	0.1933113	1.536256
246	-419.1413	-429.9524	10.81112	0.1390785	0.4391376	1.749372
252	-422.1409	-433.1905	11.04959	0.2424619	0.1960548	1.899126
258	-423.6995	-434.4853	10.78573	0.3700046	0.3856048	1.675647
264	-418.7923	-429.6256	10.83326	0.9124096	0.1551461	1.675647
270	-419.881	-431.1478	11.26687	0.6833745	0.1862938	1.450129
276	-427.3881	-438.9159	11.52778	1.07036	0.1921904	0.8499969
282	-419.6394	-430.9846	11.34525	0.1250992	0.2164202	1.734844
288	-420.7628	-432.2616	11.49872	0.5509821	0.1738732	1.403916
