Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-418.8136	-429.4258	10.6122	0.2442133	0.2728254	2.050561
6	-418.0911	-428.9383	10.84726	0.2925322	0.336408	1.758603
12	-421.7106	-432.8955	11.18494	0.1842021	0.4236131	1.465624
18	-418.5103	-429.5637	11.05333	0.4777818	0.3817067	1.403044
24	-420.09	-430.4444	10.3544	0.446963	0.286701	2.064594
30	-420.2321	-430.578	10.34591	0.03185078	0.2664401	2.370301
36	-419.3745	-430.087	10.71257	0.3136179	0.5117867	1.606519
42	-415.3288	-426.3449	11.01614	0.1712866	0.2747181	1.824245
48	-424.4176	-435.3789	10.9613	0.1633865	0.406395	1.669018
54	-419.1901	-430.3503	11.1602	1.100899	0.1781772	1.221851
60	-419.2064	-430.5081	11.30168	0.8707429	0.2295046	1.167406
66	-419.5152	-430.694	11.17885	0.7924985	0.2295046	1.335022
72	-419.706	-430.903	11.19698	0.65431	0.3066708	1.275334
78	-422.5595	-433.5502	10.99072	1.061246	0.29382	1.12904
84	-419.1038	-430.0278	10.92408	1.058248	0.2166552	1.35494
90	-418.95	-429.9102	10.96017	0.595402	0.4683372	1.254671
96	-418.7037	-429.8804	11.17669	1.230955	0.1961083	1.040311
102	-418.15	-429.2387	11.08878	0.678574	0.2023371	1.550729
108	-415.6441	-426.9729	11.3288	0.3478882	0.2342651	1.550729
114	-424.9798	-435.2137	10.23396	0.5428127	0.6897459	1.599142
120	-419.2525	-430.1391	10.88663	0.4986407	0.3615755	1.544323
126	-419.7225	-430.5389	10.81644	0.6236547	0.3551518	1.513486
132	-421.1328	-431.8054	10.67261	0.8469513	0.1607589	1.820621
138	-424.9923	-436.3126	11.32026	0.1992928	0.1607589	1.820621
144	-424.9891	-435.9773	10.98824	0.7351581	0.3492373	1.303272
150	-420.1789	-431.7702	11.59122	0.3616559	0.1729064	1.480426
156	-424.0121	-434.6922	10.68014	0.5505269	0.1729064	1.989241
162	-420.5694	-431.1899	10.62054	0.6516674	0.226312	1.852917
168	-424.7806	-436.4231	11.64251	0.2895898	0.2801556	1.260372
174	-426.0317	-435.4963	9.464621	0.5318101	0.2375434	2.65534
180	-421.1283	-431.4096	10.28137	0.2324874	0.4054634	2.087089
186	-419.2436	-429.8774	10.63382	0.08029119	0.2178928	2.238255
192	-417.4148	-427.6271	10.21228	0.2057322	0.3158752	2.269722
198	-414.9387	-425.7204	10.78176	0.5990177	0.2247308	1.781049
204	-417.6463	-428.412	10.76576	0.1142361	0.3517309	1.914686
210	-419.8548	-430.2789	10.42406	0.2658672	0.1975646	2.291903
216	-420.463	-431.3592	10.89623	0.5250035	0.1592324	1.891451
222	-419.069	-430.2482	11.17916	0.6365555	0.369749	1.190719
228	-419.179	-430.3262	11.14722	0.7084616	0.2280996	1.428708
234	-423.1127	-434.0118	10.89909	0.911094	0.3780452	1.181034
240	-420.07	-431.158	11.088	1.083465	0.2299841	1.167089
246	-422.1992	-433.1868	10.9875	0.8860187	0.216691	1.439592
252	-421.505	-432.4063	10.90129	0.9495753	0.4293483	1.055196
258	-420.1474	-431.9343	11.78697	0.6255611	0.2273328	0.9442976
264	-424.1504	-435.8333	11.68291	0.6310453	0.2182903	1.067649
270	-420.9152	-432.4754	11.56025	0.3980955	0.2182903	1.370204
